time_sec,mid_price,best_bid,best_ask,hft_agg_inventory,imbalance
1246.0,1151.25,1150.5,1152.0,111.0,0.8947368421052632
1247.0,1152.75,1152.0,1153.5,112.0,0.8181818181818182
1248.0,1153.0,1152.25,1153.75,116.0,0.8888888888888888
1249.0,1152.75,1152.75,NaN,114.0,1.0
1250.0,1152.0,1152.0,NaN,113.0,1.0
1251.0,1154.75,1154.0,1155.5,111.0,0.7777777777777778
1252.0,1154.25,1154.25,NaN,118.0,1.0
1253.0,1154.0,1154.0,NaN,120.0,1.0
1254.0,1155.625,1155.25,1156.0,118.0,0.6
1255.0,1155.0,1154.25,1155.75,116.0,0.8888888888888888
1256.0,1153.5,1153.5,NaN,116.0,1.0
1257.0,1154.25,1154.25,NaN,117.0,1.0
1258.0,1153.5,1153.5,NaN,118.0,1.0
1259.0,1155.25,1154.5,1156.0,116.0,0.7777777777777778
1260.0,1155.0,1154.75,1155.25,114.0,0.8666666666666667
1261.0,1154.25,NaN,1154.25,83.0,-1.0
1262.0,1153.875,1153.5,1154.25,72.0,-0.84
1263.0,1154.375,1153.75,1155.0,92.0,0.8181818181818182
1264.0,1155.25,1154.5,1156.0,109.0,0.8
1265.0,1156.625,1156.25,1157.0,86.0,-0.6470588235294118
1266.0,1158.0,NaN,1158.0,59.0,-1.0
1267.0,1158.25,NaN,1158.25,35.0,-1.0
1268.0,1157.375,1156.75,1158.0,44.0,0.5
1269.0,1157.25,1156.5,1158.0,53.0,0.7142857142857143
1270.0,1159.0,1158.25,1159.75,75.0,0.7777777777777778
1271.0,1159.25,1159.25,NaN,97.0,1.0
1272.0,1160.25,1160.25,NaN,107.0,1.0
1273.0,1162.125,1161.25,1163.0,106.0,0.8333333333333334
1274.0,1164.875,1164.25,1165.5,112.0,0.6363636363636364
1275.0,1165.125,1164.25,1166.0,112.0,0.7333333333333333
1276.0,1166.25,1165.5,1167.0,115.0,0.8333333333333334
1277.0,1167.5,1167.5,NaN,114.0,1.0
1278.0,1171.0,1170.25,1171.75,114.0,0.875
1279.0,1171.25,1171.25,NaN,118.0,1.0
1280.0,1171.25,1171.25,NaN,115.0,1.0
1281.0,1172.25,1172.25,NaN,117.0,1.0
1282.0,1172.5,1172.5,NaN,117.0,1.0
1283.0,1172.25,1172.25,NaN,117.0,1.0
1284.0,1172.5,1172.5,NaN,117.0,1.0
1285.0,1172.5,1172.5,NaN,118.0,1.0
1286.0,1173.5,1172.75,1174.25,116.0,0.9166666666666666
1287.0,1173.25,1173.25,NaN,118.0,1.0
1288.0,1173.0,1173.0,NaN,120.0,1.0
1289.0,1173.0,1173.0,NaN,119.0,1.0
1290.0,1173.0,1173.0,NaN,119.0,1.0
1291.0,1173.25,1173.25,NaN,119.0,1.0
1292.0,1173.25,1173.25,NaN,118.0,1.0
1293.0,1173.5,1173.5,NaN,119.0,1.0
1294.0,1172.75,1172.75,NaN,118.0,1.0
1295.0,1173.0,1173.0,NaN,120.0,1.0
1296.0,1172.5,1172.5,NaN,117.0,1.0
1297.0,1172.5,1172.5,NaN,115.0,1.0
1298.0,1172.5,1172.5,NaN,118.0,1.0
1299.0,1173.0,1173.0,NaN,117.0,1.0
1300.0,1173.25,1173.25,NaN,118.0,1.0
1301.0,1173.5,1173.5,NaN,117.0,1.0
1302.0,1173.75,1173.75,NaN,117.0,1.0
1303.0,1174.25,1174.25,NaN,114.0,1.0
1304.0,1174.75,1174.75,NaN,116.0,1.0
1305.0,1175.0,1175.0,NaN,117.0,1.0
1306.0,1175.25,1175.25,NaN,114.0,1.0
1307.0,1175.5,1175.5,NaN,116.0,1.0
1308.0,1175.0,1175.0,NaN,118.0,1.0
1309.0,1175.625,1175.0,1176.25,118.0,0.5
1310.0,1174.75,1174.75,NaN,113.0,1.0
1311.0,1175.5,1175.5,NaN,116.0,1.0
1312.0,1175.75,1175.75,NaN,118.0,1.0
1313.0,1175.75,1175.75,NaN,118.0,1.0
1314.0,1175.75,1175.5,1176.0,102.0,-0.1111111111111111
1315.0,1180.0,NaN,1180.0,81.0,-1.0
1316.0,1181.75,NaN,1181.75,56.0,-1.0
1317.0,1182.125,1181.75,1182.5,32.0,-0.6470588235294118
1318.0,1183.25,NaN,1183.25,26.0,-1.0
1319.0,1184.75,1184.5,1185.0,32.0,-0.6666666666666666
1320.0,1185.75,NaN,1185.75,37.0,-1.0
1321.0,1186.5,NaN,1186.5,49.0,-1.0
1322.0,1186.0,1185.5,1186.5,57.0,-0.6666666666666666
1323.0,1185.125,1184.5,1185.75,76.0,-0.5
1324.0,1183.875,1183.25,1184.5,94.0,-0.6923076923076923
1325.0,1183.375,1182.75,1184.0,103.0,-0.6666666666666666
1326.0,1181.375,1181.0,1181.75,110.0,-0.7333333333333333
1327.0,1182.75,NaN,1182.75,115.0,-1.0
1328.0,1179.5,1178.75,1180.25,117.0,-0.7777777777777778
1329.0,1177.875,1177.0,1178.75,111.0,-0.7777777777777778
1330.0,1178.0,1177.25,1178.75,113.0,-0.8
1331.0,1177.5,NaN,1177.5,120.0,-1.0
1332.0,1178.0,NaN,1178.0,118.0,-1.0
1333.0,1178.0,NaN,1178.0,117.0,-1.0
1334.0,1178.25,NaN,1178.25,119.0,-1.0
1335.0,1177.5,NaN,1177.5,116.0,-1.0
1336.0,1177.25,NaN,1177.25,118.0,-1.0
1337.0,1177.75,1177.25,1178.25,120.0,-0.7647058823529411
1338.0,1178.5,NaN,1178.5,120.0,-1.0
1339.0,1178.75,NaN,1178.75,120.0,-1.0
1340.0,1178.75,NaN,1178.75,120.0,-1.0
1341.0,1178.375,1177.75,1179.0,104.0,-0.8235294117647058
1342.0,1179.0,NaN,1179.0,115.0,-1.0
1343.0,1177.0,NaN,1177.0,113.0,-1.0
1344.0,1176.5,NaN,1176.5,120.0,-1.0
1345.0,1177.25,NaN,1177.25,119.0,-1.0
1346.0,1176.5,NaN,1176.5,118.0,-1.0
1347.0,1177.0,NaN,1177.0,118.0,-1.0
1348.0,1176.875,1176.75,1177.0,120.0,-0.7142857142857143
1349.0,1175.0,NaN,1175.0,115.0,-1.0
1350.0,1172.5,1171.75,1173.25,118.0,-0.8333333333333334
1351.0,1173.0,1172.25,1173.75,116.0,-0.8461538461538461
1352.0,1172.5,NaN,1172.5,120.0,-1.0
1353.0,1172.25,NaN,1172.25,119.0,-1.0
1354.0,1172.5,NaN,1172.5,119.0,-1.0
1355.0,1172.625,1172.5,1172.75,117.0,-0.7777777777777778
1356.0,1173.25,NaN,1173.25,118.0,-1.0
1357.0,1171.5,1170.75,1172.25,116.0,-0.9047619047619048
1358.0,1170.75,NaN,1170.75,115.0,-1.0
1359.0,1170.25,NaN,1170.25,119.0,-1.0
1360.0,1178.0,1177.25,1178.75,109.0,-0.7777777777777778
1361.0,1177.25,1176.5,1178.0,112.0,-0.8571428571428571
1362.0,1178.0,NaN,1178.0,117.0,-1.0
1363.0,1176.0,1175.5,1176.5,113.0,-0.3333333333333333
1364.0,1175.5,1175.25,1175.75,84.0,0.6923076923076923
1365.0,1172.5,NaN,1172.5,112.0,-1.0
1366.0,1172.0,NaN,1172.0,118.0,-1.0
1367.0,1169.25,1168.5,1170.0,116.0,-0.8
1368.0,1166.25,1166.25,NaN,85.0,1.0
1369.0,1164.25,1163.5,1165.0,84.0,0.16666666666666666
1370.0,1162.125,1161.75,1162.5,66.0,0.7333333333333333
1371.0,1160.75,1160.75,NaN,44.0,1.0
1372.0,1159.0,1158.5,1159.5,28.0,0.5555555555555556
1373.0,1157.25,1157.25,NaN,26.0,1.0
1374.0,1157.25,1157.25,NaN,38.0,1.0
1375.0,1157.0,1157.0,NaN,46.0,1.0
1376.0,1157.25,1157.25,NaN,66.0,1.0
1377.0,1158.625,1158.0,1159.25,75.0,0.3333333333333333
1378.0,1159.75,1159.0,1160.5,97.0,0.8333333333333334
1379.0,1158.75,1158.75,NaN,105.0,1.0
1380.0,1158.75,1158.75,NaN,111.0,1.0
1381.0,1160.0,1159.25,1160.75,111.0,0.9090909090909091
1382.0,1158.75,1158.75,NaN,111.0,1.0
1383.0,1159.75,1159.0,1160.5,110.0,0.9393939393939394
1384.0,1159.5,1159.5,NaN,110.0,1.0
1385.0,1159.375,1158.75,1160.0,110.0,0.8709677419354839
1386.0,1158.75,1158.75,NaN,117.0,1.0
1387.0,1158.5,1158.5,NaN,117.0,1.0
1388.0,1159.75,1159.5,1160.0,103.0,-0.6666666666666666
1389.0,1160.875,1160.5,1161.25,85.0,-0.5
1390.0,1161.25,NaN,1161.25,58.0,-1.0
1391.0,1160.625,1160.0,1161.25,42.0,-0.6
1392.0,1161.25,NaN,1161.25,29.0,-1.0
1393.0,1160.875,1160.5,1161.25,32.0,-0.8666666666666667
1394.0,1160.0,1159.25,1160.75,47.0,-0.9130434782608695
1395.0,1159.5,NaN,1159.5,67.0,-1.0
1396.0,1158.0,1157.25,1158.75,79.0,-0.75
1397.0,1156.0,1155.25,1156.75,88.0,-0.6923076923076923
1398.0,1155.25,NaN,1155.25,102.0,-1.0
1399.0,1153.75,NaN,1153.75,113.0,-1.0
1400.0,1153.25,NaN,1153.25,115.0,-1.0
1401.0,1153.75,NaN,1153.75,120.0,-1.0
1402.0,1154.5,NaN,1154.5,120.0,-1.0
1403.0,1154.5,NaN,1154.5,120.0,-1.0
1404.0,1154.75,NaN,1154.75,118.0,-1.0
1405.0,1154.25,NaN,1154.25,120.0,-1.0
1406.0,1153.5,NaN,1153.5,118.0,-1.0
1407.0,1152.75,NaN,1152.75,118.0,-1.0
1408.0,1152.75,NaN,1152.75,116.0,-1.0
1409.0,1152.5,NaN,1152.5,118.0,-1.0
1410.0,1153.0,NaN,1153.0,120.0,-1.0
1411.0,1153.5,NaN,1153.5,119.0,-1.0
1412.0,1153.5,NaN,1153.5,120.0,-1.0
1413.0,1153.5,NaN,1153.5,120.0,-1.0
1414.0,1153.75,NaN,1153.75,120.0,-1.0
1415.0,1153.75,NaN,1153.75,118.0,-1.0
1416.0,1153.5,NaN,1153.5,118.0,-1.0
1417.0,1152.75,1152.0,1153.5,118.0,-0.9166666666666666
1418.0,1153.25,NaN,1153.25,117.0,-1.0
1419.0,1153.75,NaN,1153.75,117.0,-1.0
1420.0,1154.25,NaN,1154.25,112.0,-1.0
1421.0,1154.5,NaN,1154.5,117.0,-1.0
1422.0,1154.25,NaN,1154.25,119.0,-1.0
1423.0,1154.75,NaN,1154.75,120.0,-1.0
1424.0,1154.0,1153.25,1154.75,117.0,-0.9354838709677419
1425.0,1154.75,NaN,1154.75,117.0,-1.0
1426.0,1154.5,NaN,1154.5,116.0,-1.0
1427.0,1153.0,NaN,1153.0,117.0,-1.0
1428.0,1153.0,NaN,1153.0,120.0,-1.0
1429.0,1153.0,NaN,1153.0,120.0,-1.0
1430.0,1152.25,NaN,1152.25,118.0,-1.0
1431.0,1152.0,NaN,1152.0,119.0,-1.0
1432.0,1152.25,NaN,1152.25,117.0,-1.0
1433.0,1153.0,NaN,1153.0,120.0,-1.0
1434.0,1152.25,NaN,1152.25,118.0,-1.0
1435.0,1152.0,NaN,1152.0,118.0,-1.0
1436.0,1152.5,NaN,1152.5,119.0,-1.0
1437.0,1152.75,NaN,1152.75,118.0,-1.0
1438.0,1150.5,NaN,1150.5,116.0,-1.0
1439.0,1149.5,NaN,1149.5,116.0,-1.0
1440.0,1150.0,NaN,1150.0,120.0,-1.0
1441.0,1150.0,NaN,1150.0,120.0,-1.0
1442.0,1148.625,1148.0,1149.25,117.0,-0.7777777777777778
1443.0,1149.0,NaN,1149.0,119.0,-1.0
1444.0,1149.5,NaN,1149.5,116.0,-1.0
1445.0,1148.5,NaN,1148.5,119.0,-1.0
1446.0,1147.5,NaN,1147.5,118.0,-1.0
1447.0,1148.25,NaN,1148.25,116.0,-1.0
1448.0,1148.25,NaN,1148.25,116.0,-1.0
1449.0,1147.75,NaN,1147.75,118.0,-1.0
1450.0,1147.75,NaN,1147.75,118.0,-1.0
1451.0,1144.625,1143.75,1145.5,115.0,-0.7777777777777778
1452.0,1146.0,NaN,1146.0,117.0,-1.0
1453.0,1145.25,NaN,1145.25,118.0,-1.0
1454.0,1144.75,NaN,1144.75,119.0,-1.0
1455.0,1144.875,1144.75,1145.0,117.0,-0.8666666666666667
1456.0,1144.75,NaN,1144.75,119.0,-1.0
1457.0,1144.5,NaN,1144.5,117.0,-1.0
1458.0,1143.75,NaN,1143.75,116.0,-1.0
1459.0,1143.25,NaN,1143.25,114.0,-1.0
1460.0,1142.5,1141.75,1143.25,117.0,-0.8823529411764706
1461.0,1143.25,NaN,1143.25,119.0,-1.0
1462.0,1143.5,NaN,1143.5,116.0,-1.0
1463.0,1143.0,NaN,1143.0,117.0,-1.0
1464.0,1142.75,NaN,1142.75,118.0,-1.0
1465.0,1142.25,1141.5,1143.0,114.0,-0.8571428571428571
1466.0,1143.0,NaN,1143.0,118.0,-1.0
1467.0,1143.0,NaN,1143.0,119.0,-1.0
1468.0,1143.25,NaN,1143.25,118.0,-1.0
1469.0,1143.5,NaN,1143.5,120.0,-1.0
1470.0,1143.5,NaN,1143.5,120.0,-1.0
1471.0,1143.5,NaN,1143.5,119.0,-1.0
1472.0,1143.5,NaN,1143.5,120.0,-1.0
1473.0,1143.0,1142.25,1143.75,120.0,-0.9574468085106383
1474.0,1143.5,NaN,1143.5,119.0,-1.0
1475.0,1143.5,NaN,1143.5,117.0,-1.0
1476.0,1143.5,NaN,1143.5,117.0,-1.0
1477.0,1142.5,NaN,1142.5,115.0,-1.0
1478.0,1143.0,NaN,1143.0,119.0,-1.0
1479.0,1142.5,NaN,1142.5,119.0,-1.0
1480.0,1142.75,NaN,1142.75,119.0,-1.0
1481.0,1141.875,1141.25,1142.5,117.0,-0.7647058823529411
1482.0,1142.25,NaN,1142.25,118.0,-1.0
1483.0,1142.75,NaN,1142.75,118.0,-1.0
1484.0,1142.75,NaN,1142.75,119.0,-1.0
1485.0,1142.0,NaN,1142.0,118.0,-1.0
1486.0,1141.25,1140.5,1142.0,119.0,-0.9411764705882353
1487.0,1142.25,NaN,1142.25,119.0,-1.0
1488.0,1142.0,NaN,1142.0,119.0,-1.0
1489.0,1142.5,NaN,1142.5,118.0,-1.0
1490.0,1142.75,NaN,1142.75,119.0,-1.0
1491.0,1142.75,NaN,1142.75,118.0,-1.0
1492.0,1141.5,1141.0,1142.0,114.0,-0.7391304347826086
1493.0,1138.75,NaN,1138.75,116.0,-1.0
1494.0,1138.0,NaN,1138.0,116.0,-1.0
1495.0,1137.5,NaN,1137.5,117.0,-1.0
1496.0,1137.25,NaN,1137.25,118.0,-1.0
1497.0,1137.25,1137.0,1137.5,100.0,0.5
1498.0,1134.125,1133.5,1134.75,92.0,0.23076923076923078
1499.0,1132.875,1132.5,1133.25,54.0,0.8
1500.0,1132.125,1131.75,1132.5,30.0,0.6923076923076923
1501.0,1131.0,1131.0,NaN,18.0,1.0
1502.0,1129.75,1129.25,1130.25,26.0,0.14285714285714285
1503.0,1128.375,1128.0,1128.75,33.0,0.5
1504.0,1127.5,1126.75,1128.25,43.0,0.8461538461538461
1505.0,1126.5,1126.5,NaN,64.0,1.0
1506.0,1128.25,1127.75,1128.75,65.0,0.1
1507.0,1128.25,1128.25,NaN,84.0,1.0
1508.0,1130.375,1129.75,1131.0,105.0,0.6
1509.0,1127.0,1127.0,NaN,109.0,1.0
1510.0,1131.25,NaN,1131.25,85.0,-1.0
1511.0,1132.25,1132.0,1132.5,65.0,-0.6666666666666666
1512.0,1133.0,1132.5,1133.5,41.0,-0.7647058823529411
1513.0,1133.75,NaN,1133.75,25.0,-1.0
1514.0,1133.5,1133.0,1134.0,30.0,-0.7894736842105263
1515.0,1133.5,1133.0,1134.0,48.0,-0.5
1516.0,1133.125,1132.5,1133.75,75.0,-0.7777777777777778
1517.0,1130.875,1130.25,1131.5,96.0,-0.6666666666666666
1518.0,1128.75,1128.0,1129.5,107.0,-0.8
1519.0,1126.0,NaN,1126.0,115.0,-1.0
1520.0,1126.0,NaN,1126.0,119.0,-1.0
1521.0,1124.75,1124.0,1125.5,116.0,-0.8
1522.0,1126.25,NaN,1126.25,117.0,-1.0
1523.0,1126.0,NaN,1126.0,118.0,-1.0
1524.0,1126.25,NaN,1126.25,119.0,-1.0
1525.0,1125.25,NaN,1125.25,118.0,-1.0
1526.0,1124.75,1124.25,1125.25,118.0,-0.7
1527.0,1125.5,NaN,1125.5,113.0,-1.0
1528.0,1123.75,NaN,1123.75,118.0,-1.0
1529.0,1124.5,NaN,1124.5,120.0,-1.0
1530.0,1124.75,NaN,1124.75,120.0,-1.0
1531.0,1125.0,NaN,1125.0,120.0,-1.0
1532.0,1125.0,NaN,1125.0,118.0,-1.0
1533.0,1123.75,NaN,1123.75,118.0,-1.0
1534.0,1123.75,NaN,1123.75,116.0,-1.0
1535.0,1124.25,NaN,1124.25,118.0,-1.0
1536.0,1124.25,NaN,1124.25,120.0,-1.0
1537.0,1124.5,NaN,1124.5,120.0,-1.0
1538.0,1124.5,NaN,1124.5,120.0,-1.0
1539.0,1124.5,NaN,1124.5,120.0,-1.0
1540.0,1124.5,NaN,1124.5,118.0,-1.0
1541.0,1124.0,NaN,1124.0,118.0,-1.0
1542.0,1125.25,1124.25,1126.25,97.0,-0.17647058823529413
1543.0,1120.875,1120.5,1121.25,82.0,0.7333333333333333
1544.0,1119.625,1119.0,1120.25,54.0,0.5555555555555556
1545.0,1117.0,1117.0,NaN,28.0,1.0
1546.0,1116.875,1116.5,1117.25,19.0,0.3333333333333333
1547.0,1116.375,1115.75,1117.0,33.0,0.8
1548.0,1116.0,1115.25,1116.75,50.0,0.8888888888888888
1549.0,1115.625,1115.0,1116.25,62.0,0.5714285714285714
1550.0,1117.25,NaN,1117.25,47.0,-1.0
1551.0,1117.75,1117.25,1118.25,34.0,-0.8333333333333334
1552.0,1119.25,NaN,1119.25,26.0,-1.0
1553.0,1118.875,1118.25,1119.5,30.0,-0.8260869565217391
1554.0,1119.0,1118.5,1119.5,48.0,-0.8260869565217391
1555.0,1116.75,1116.25,1117.25,73.0,-0.7777777777777778
1556.0,1116.5,NaN,1116.5,84.0,-1.0
1557.0,1114.75,1114.0,1115.5,100.0,-0.8571428571428571
1558.0,1114.25,NaN,1114.25,113.0,-1.0
1559.0,1112.0,NaN,1112.0,114.0,-1.0
1560.0,1117.25,1116.5,1118.0,111.0,-0.6666666666666666
1561.0,1111.5,1111.5,NaN,93.0,1.0
1562.0,1109.25,1109.25,NaN,68.0,1.0
1563.0,1106.875,1106.5,1107.25,56.0,0.8181818181818182
1564.0,1104.75,1104.5,1105.0,44.0,0.2727272727272727
1565.0,1104.625,1104.0,1105.25,31.0,0.8571428571428571
1566.0,1103.75,1103.5,1104.0,29.0,0.3333333333333333
1567.0,1104.0,1103.5,1104.5,29.0,0.8571428571428571
1568.0,1103.75,1103.0,1104.5,52.0,0.8888888888888888
1569.0,1102.5,1102.5,NaN,66.0,1.0
1570.0,1103.0,1103.0,NaN,84.0,1.0
1571.0,1103.625,1103.0,1104.25,91.0,0.9130434782608695
1572.0,1105.5,1105.5,NaN,106.0,1.0
1573.0,1106.5,1105.5,1107.5,109.0,0.8181818181818182
1574.0,1106.875,1106.0,1107.75,113.0,0.6666666666666666
1575.0,1105.75,1105.75,NaN,112.0,1.0
1576.0,1106.0,1105.75,1106.25,118.0,0.7894736842105263
1577.0,1105.0,1105.0,NaN,116.0,1.0
1578.0,1105.0,1105.0,NaN,117.0,1.0
1579.0,1106.0,1105.25,1106.75,117.0,0.9428571428571428
1580.0,1105.0,1105.0,NaN,119.0,1.0
1581.0,1104.75,1104.75,NaN,118.0,1.0
1582.0,1104.5,1104.5,NaN,118.0,1.0
1583.0,1105.0,1104.25,1105.75,118.0,0.9354838709677419
1584.0,1104.75,1104.75,NaN,117.0,1.0
1585.0,1104.5,1104.5,NaN,117.0,1.0
1586.0,1104.0,1104.0,NaN,118.0,1.0
1587.0,1106.0,1105.25,1106.75,117.0,0.8461538461538461
1588.0,1106.625,1106.0,1107.25,117.0,0.75
1589.0,1106.0,1106.0,NaN,118.0,1.0
1590.0,1105.5,1105.5,NaN,115.0,1.0
1591.0,1107.25,1107.25,NaN,119.0,1.0
1592.0,1106.5,1106.5,NaN,118.0,1.0
1593.0,1106.5,1106.5,NaN,115.0,1.0
1594.0,1106.75,1106.75,NaN,115.0,1.0
1595.0,1107.0,1106.25,1107.75,117.0,0.9259259259259259
1596.0,1106.0,1106.0,NaN,112.0,1.0
1597.0,1106.25,1106.25,NaN,118.0,1.0
1598.0,1105.75,1105.75,NaN,118.0,1.0
1599.0,1106.0,1106.0,NaN,118.0,1.0
1600.0,1106.75,1106.75,NaN,119.0,1.0
1601.0,1106.5,1106.5,NaN,116.0,1.0
1602.0,1106.75,1106.75,NaN,117.0,1.0
1603.0,1106.5,1106.5,NaN,116.0,1.0
1604.0,1107.5,1107.5,NaN,113.0,1.0
1605.0,1108.375,1108.0,1108.75,116.0,0.7777777777777778
1606.0,1108.75,1108.25,1109.25,116.0,0.6842105263157895
1607.0,1108.75,1108.75,NaN,116.0,1.0
1608.0,1110.5,1109.75,1111.25,115.0,0.8333333333333334
1609.0,1112.25,1112.25,NaN,113.0,1.0
1610.0,1112.75,1112.75,NaN,117.0,1.0
1611.0,1113.0,1112.75,1113.25,115.0,0.7037037037037037
1612.0,1115.25,1115.25,NaN,116.0,1.0
1613.0,1115.5,1115.5,NaN,117.0,1.0
1614.0,1115.25,1115.25,NaN,117.0,1.0
1615.0,1115.5,1115.5,NaN,116.0,1.0
1616.0,1115.5,1114.75,1116.25,115.0,0.9230769230769231
1617.0,1114.5,1114.5,NaN,117.0,1.0
1618.0,1117.0,1116.25,1117.75,117.0,0.7142857142857143
1619.0,1116.625,1116.0,1117.25,115.0,0.6923076923076923
1620.0,1116.0,1116.0,NaN,120.0,1.0
1621.0,1116.75,1116.25,1117.25,118.0,0.9090909090909091
1622.0,1117.25,1117.25,NaN,118.0,1.0
1623.0,1116.75,1116.75,NaN,113.0,1.0
1624.0,1116.5,1116.5,NaN,116.0,1.0
1625.0,1116.5,1116.5,NaN,116.0,1.0
1626.0,1116.75,1116.75,NaN,118.0,1.0
1627.0,1117.25,1117.25,NaN,117.0,1.0
1628.0,1117.25,1117.0,1117.5,115.0,0.875
1629.0,1117.25,1117.25,NaN,119.0,1.0
1630.0,1117.5,1116.75,1118.25,116.0,0.9512195121951219
1631.0,1117.0,1117.0,NaN,118.0,1.0
1632.0,1117.0,1117.0,NaN,117.0,1.0
1633.0,1119.5,1118.75,1120.25,118.0,0.9
1634.0,1121.0,1120.25,1121.75,117.0,0.7777777777777778
1635.0,1121.25,1121.25,NaN,118.0,1.0
1636.0,1120.75,1120.75,NaN,119.0,1.0
1637.0,1121.25,1121.25,NaN,118.0,1.0
1638.0,1122.25,1121.5,1123.0,118.0,0.8947368421052632
1639.0,1121.0,1121.0,NaN,120.0,1.0
1640.0,1120.75,1120.75,NaN,115.0,1.0
1641.0,1123.25,1122.5,1124.0,116.0,0.7777777777777778
1642.0,1120.875,1119.75,1122.0,95.0,0.35294117647058826
1643.0,1122.75,1121.75,1123.75,101.0,0.7142857142857143
1644.0,1124.125,1123.75,1124.5,110.0,0.7777777777777778
1645.0,1125.75,1125.75,NaN,113.0,1.0
1646.0,1123.0,1122.75,1123.25,85.0,-0.8
1647.0,1126.125,1125.25,1127.0,105.0,0.45454545454545453
1648.0,1130.75,1130.5,1131.0,94.0,-0.2727272727272727
1649.0,1131.0,1130.25,1131.75,81.0,0.21739130434782608
1650.0,1131.75,1131.25,1132.25,47.0,-0.8
1651.0,1132.625,1132.25,1133.0,30.0,-0.8571428571428571
1652.0,1133.125,1132.75,1133.5,29.0,-0.7142857142857143
1653.0,1133.75,NaN,1133.75,31.0,-1.0
1654.0,1133.375,1132.75,1134.0,44.0,-0.7777777777777778
1655.0,1134.25,NaN,1134.25,65.0,-1.0
1656.0,1131.625,1131.25,1132.0,50.0,0.8
1657.0,1130.25,1130.0,1130.5,33.0,0.5294117647058824
1658.0,1129.75,1129.25,1130.25,12.0,0.8823529411764706
1659.0,1129.0,1129.0,NaN,26.0,1.0
1660.0,1129.0,1129.0,NaN,41.0,1.0
1661.0,1129.25,1129.25,NaN,65.0,1.0
1662.0,1129.75,1129.75,NaN,83.0,1.0
1663.0,1130.5,1130.5,NaN,97.0,1.0
1664.0,1132.0,1132.0,NaN,105.0,1.0
1665.0,1133.25,1133.25,NaN,111.0,1.0
1666.0,1135.25,1135.25,NaN,116.0,1.0
1667.0,1132.25,1131.75,1132.75,106.0,0.15789473684210525
1668.0,1131.5,1129.75,1133.25,82.0,0.05263157894736842
1669.0,1130.75,1130.0,1131.5,81.0,-0.25
1670.0,1132.25,1131.75,1132.75,98.0,0.3333333333333333
1671.0,1135.875,1135.25,1136.5,112.0,0.8666666666666667
1672.0,1135.25,1135.25,NaN,116.0,1.0
1673.0,1137.25,1136.5,1138.0,119.0,0.7142857142857143
1674.0,1135.75,1135.75,NaN,118.0,1.0
1675.0,1137.0,1137.0,NaN,116.0,1.0
1676.0,1137.25,1137.25,NaN,116.0,1.0
1677.0,1138.0,1137.25,1138.75,118.0,0.8461538461538461
1678.0,1137.75,1137.75,NaN,119.0,1.0
1679.0,1138.0,1137.5,1138.5,119.0,0.76
1680.0,1137.75,1137.75,NaN,119.0,1.0
1681.0,1138.0,1138.0,NaN,117.0,1.0
1682.0,1137.25,1137.25,NaN,119.0,1.0
1683.0,1138.375,1138.0,1138.75,116.0,0.8
1684.0,1138.25,1138.25,NaN,117.0,1.0
1685.0,1139.75,1139.75,NaN,118.0,1.0
1686.0,1141.25,1140.5,1142.0,116.0,0.7333333333333333
1687.0,1141.5,1140.5,1142.5,112.0,0.8571428571428571
1688.0,1142.5,1142.5,NaN,115.0,1.0
1689.0,1141.25,1141.25,NaN,118.0,1.0
1690.0,1141.5,1141.5,NaN,117.0,1.0
1691.0,1141.25,1141.0,1141.5,115.0,0.7142857142857143
1692.0,1143.625,1143.0,1144.25,115.0,0.6470588235294118
1693.0,1143.75,1143.0,1144.5,114.0,0.8666666666666667
1694.0,1143.25,1143.25,NaN,116.0,1.0
1695.0,1143.5,1143.5,NaN,116.0,1.0
1696.0,1143.5,1143.5,NaN,119.0,1.0
1697.0,1144.25,1144.25,NaN,116.0,1.0
1698.0,1144.75,1144.75,NaN,112.0,1.0
1699.0,1146.75,1146.0,1147.5,117.0,0.8571428571428571
1700.0,1146.75,1146.25,1147.25,119.0,0.8
1701.0,1146.0,1146.0,NaN,117.0,1.0
1702.0,1146.75,1146.0,1147.5,115.0,0.7692307692307693
1703.0,1146.75,1146.75,NaN,117.0,1.0
1704.0,1146.5,1146.5,NaN,116.0,1.0
1705.0,1146.25,1146.25,NaN,119.0,1.0
1706.0,1146.5,1146.5,NaN,119.0,1.0
1707.0,1148.0,1147.25,1148.75,117.0,0.8181818181818182
1708.0,1148.5,1148.5,NaN,117.0,1.0
1709.0,1149.25,1149.25,NaN,116.0,1.0
1710.0,1150.75,1150.0,1151.5,112.0,0.6666666666666666
1711.0,1150.75,1150.75,NaN,119.0,1.0
1712.0,1150.5,1150.5,NaN,118.0,1.0
1713.0,1151.5,1151.5,NaN,117.0,1.0
1714.0,1151.5,1151.5,NaN,118.0,1.0
1715.0,1151.0,1151.0,NaN,120.0,1.0
1716.0,1151.5,1150.75,1152.25,115.0,0.8461538461538461
1717.0,1150.75,1150.75,NaN,116.0,1.0
1718.0,1151.0,1151.0,NaN,113.0,1.0
1719.0,1153.5,1153.5,NaN,117.0,1.0
1720.0,1153.5,1153.5,NaN,116.0,1.0
1721.0,1154.0,1153.25,1154.75,116.0,0.8823529411764706
1722.0,1153.5,1153.5,NaN,119.0,1.0
1723.0,1153.75,1153.75,NaN,118.0,1.0
